SR,SR_ref
"BUCCIERI D, 2022, J BUS RES","ZAHRA SA, 2018, J INT ENTREP"
"BUCCIERI D, 2022, J BUS RES","ZHOU LX, 2012, J INT MARKETING"
"AMJAD T, 2023, J RES MARK ENTREP","ALABDULJADER N, 2018, ANN ENTREP EDUC"
"AMJAD T, 2023, J RES MARK ENTREP","ALI A, 2011, J RES MARK ENTREP"
"AMJAD T, 2023, J RES MARK ENTREP","AMJAD T, 2020, J ENTREP EMERG ECON"
"AMJAD T, 2023, J RES MARK ENTREP","AMJAD T, 2022, INT J MANAG EDUC-OXF"
"AMJAD T, 2023, J RES MARK ENTREP","AMJAD T, 2020, SEISENSE J MANAG"
"AMJAD T, 2023, J RES MARK ENTREP","AMJAD T, 2020, INT J MANAG EDUC-OXF"
"AMJAD T, 2023, J RES MARK ENTREP","APPEL G, 2020, J ACAD MARKET SCI"
"AMJAD T, 2023, J RES MARK ENTREP","BAKHTIARI S, 2019, ECON REC"
"AMJAD T, 2023, J RES MARK ENTREP","BARBA-SANCHEZ V, 2019, TECHNOL FORECAST SOC"
"AMJAD T, 2023, J RES MARK ENTREP","BECHERER R, 2016, JOURNAL OF BUSINESS AND ENTREPRENEURSHIP"
"AMJAD T, 2023, J RES MARK ENTREP","BOCCONCELLI R, 2018, INT J MANAG REV"
"AMJAD T, 2023, J RES MARK ENTREP","BRASSINGTON FRANCES PETTITT STEPHEN, 2007, ESSENTIALS MARKETING"
"AMJAD T, 2023, J RES MARK ENTREP","CAVUSGIL ST, 2012, J ACAD MARKET SCI"
"AMJAD T, 2023, J RES MARK ENTREP","COPLEY P, 2013, IND HIGHER EDUC"
"AMJAD T, 2023, J RES MARK ENTREP","GUREL E, 2021, EDUC TRAIN"
"AMJAD T, 2023, J RES MARK ENTREP","HAMEED W U, 2017, INTERNATIONAL JOURNAL OF SUPPLY CHAIN MANAGEMENT"
"AMJAD T, 2023, J RES MARK ENTREP","HANAGE R, 2016, INT J ENTREP BEHAV R"
"AMJAD T, 2023, J RES MARK ENTREP","HANSEN DJ, 2010, J RES MARK ENTREP"
"AMJAD T, 2023, J RES MARK ENTREP","HILLS G, 2011, JOURNAL OF SMALL BUSINESS AND ENTREPRENEURSHIP"
"AMJAD T, 2023, J RES MARK ENTREP","JOBBER D, 2010, PRINCIPLES AND PRACTICE OF MARKETING"
"AMJAD T, 2023, J RES MARK ENTREP","JONES R, 2020, HDB ENTREPRENEURSHIP"
"AMJAD T, 2023, J RES MARK ENTREP","KNOBEN J, 2019, J BUS VENTURING"
"AMJAD T, 2023, J RES MARK ENTREP","KOTLER PHILIP, 1997, MARK MANAG"
"AMJAD T, 2023, J RES MARK ENTREP","KRAUS S, 2010, INT J ENTREPRENEURSHIP INNOV MANAGE"
"AMJAD T, 2023, J RES MARK ENTREP","KRAUS S, 2011, Z BETRIEBSWIRTSCHAFT"
"AMJAD T, 2023, J RES MARK ENTREP","KRAUS S, 2012, J RES MARK ENTREP"
"AMJAD T, 2023, J RES MARK ENTREP","KUCEL A, 2016, EUR J EDUC"
"AMJAD T, 2023, J RES MARK ENTREP","KUSHAIRI N, 2021, EDUC INF TECHNOL"
"AMJAD T, 2023, J RES MARK ENTREP","MINNITI M, 2016, STRATEG ENTREP J"
"AMJAD T, 2023, J RES MARK ENTREP","MORIARTY J, 2008, MARK INTELL PLAN"
"AMJAD T, 2023, J RES MARK ENTREP","MOST F, 2018, J RES MARK ENTREP"
"AMJAD T, 2023, J RES MARK ENTREP","O'DWYER M, 2009, EUR J MARKETING"
"AMJAD T, 2023, J RES MARK ENTREP","OGBARI ME, 2019, J ENTREPRENEURSHIP E"
"AMJAD T, 2023, J RES MARK ENTREP","OTCHIA CS, 2019, ECON BULL"
"AMJAD T, 2023, J RES MARK ENTREP","PLEWA C, 2015, HIGH EDUC"
"AMJAD T, 2023, J RES MARK ENTREP","RESNICK S, 2011, J RES MARK ENTREP"
"AMJAD T, 2023, J RES MARK ENTREP","RESNICK SM, 2016, INT J ENTREP BEHAV R"
"AMJAD T, 2023, J RES MARK ENTREP","SINGH A, 2015, SOC MARK Q"
"AMJAD T, 2023, J RES MARK ENTREP","TORNIKOSKI ET, 2007, J BUS VENTURING"
"AMJAD T, 2023, J RES MARK ENTREP","VOGEL R, 2015, PUBLIC MANAG REV"
"AMJAD T, 2023, J RES MARK ENTREP","WESTGREN R, 2019, STRATEG ENTREP J"
"LI LY, 2023, SUSTAINABILITY-BASEL","AL-SHAIKH ME, 2023, WORLD DEVELOPMENT SUSTAINABILITY"
"LI LY, 2023, SUSTAINABILITY-BASEL","ALDIABAT KM, 2018, QUAL REP"
"LI LY, 2023, SUSTAINABILITY-BASEL","ALLENBY B, 2005, SCIENCE"
"LI LY, 2023, SUSTAINABILITY-BASEL","ALQAHTANI N, 2020, J BUS RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","BARALDI E, 2020, IND MARKET MANAG"
"LI LY, 2023, SUSTAINABILITY-BASEL","BECHERER RC, 2012, NEW ENGLAND JOURNAL OF ENTREPRENEURSHIP"
"LI LY, 2023, SUSTAINABILITY-BASEL","BENINGER S, 2022, BUS HORIZONS"
"LI LY, 2023, SUSTAINABILITY-BASEL","BIGGS D, 2012, J SUSTAIN TOUR"
"LI LY, 2023, SUSTAINABILITY-BASEL","BOIN A, 2009, REV POLICY RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","BRAND FS, 2022, SUSTAINABILITY-BASEL"
"LI LY, 2023, SUSTAINABILITY-BASEL","BRANZEI O, 2010, J INT BUS STUD"
"LI LY, 2023, SUSTAINABILITY-BASEL","COLLINSON E, 2001, MANAGEMENT DECISION"
"LI LY, 2023, SUSTAINABILITY-BASEL","CONZ E, 2020, EUR MANAG J"
"LI LY, 2023, SUSTAINABILITY-BASEL","CRICHTON D, 2006, CLIMATE CHANGE AND ITS EFFECTS ON SMALL BUSINESSES IN THE UK"
"LI LY, 2023, SUSTAINABILITY-BASEL","DAHLES H, 2015, ANN TOURISM RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","DAHLHAMER JM, 1998, SOCIOL SPECTRUM"
"LI LY, 2023, SUSTAINABILITY-BASEL","DANES SM, 2008, J DEV ENTREP"
"LI LY, 2023, SUSTAINABILITY-BASEL","DULANJANI PA, 2020, INT. J. RES. INNOV. SOC. SCI"
"LI LY, 2023, SUSTAINABILITY-BASEL","EROL O, 2010, ENTERP INF SYST-UK"
"LI LY, 2023, SUSTAINABILITY-BASEL","FADZIL S M, 2022, IOP CONFERENCE SERIES: EARTH AND ENVIRONMENTAL SCIENCE"
"LI LY, 2023, SUSTAINABILITY-BASEL","FAULKNER B, 2001, TOURISM MANAGE"
"LI LY, 2023, SUSTAINABILITY-BASEL","FIRER S, 2003, J INTELLECT CAP"
"LI LY, 2023, SUSTAINABILITY-BASEL","HAMEL G, 2000, LEADING THE REVOLUTION"
"LI LY, 2023, SUSTAINABILITY-BASEL","HANAYSHA J R, 2022, SUSTAINABILITY-BASEL"
"LI LY, 2023, SUSTAINABILITY-BASEL","HATCH MJ, 1997, ORG THEORY MODERN SY"
"LI LY, 2023, SUSTAINABILITY-BASEL","HAUSER A, 2020, SMALL BUS ECON"
"LI LY, 2023, SUSTAINABILITY-BASEL","HAYNES GW, 2019, J CONTING CRISIS MAN"
"LI LY, 2023, SUSTAINABILITY-BASEL","HOWE PD, 2011, GLOBAL ENVIRON CHANG"
"LI LY, 2023, SUSTAINABILITY-BASEL","HREBINIAK LG, 1980, ACAD MANAGE J"
"LI LY, 2023, SUSTAINABILITY-BASEL","ISO, 1999, INTERNATIONAL STANDARDS FOR QUALITY MANAGEMENT"
"LI LY, 2023, SUSTAINABILITY-BASEL","JANET M, 2014, EUROPEAN J BUSINESS"
"LI LY, 2023, SUSTAINABILITY-BASEL","JOSEPHSON A, 2017, INT J DISAST RISK RE"
"LI LY, 2023, SUSTAINABILITY-BASEL","KAPLAN RS, 1996, HARVARD BUS REV"
"LI LY, 2023, SUSTAINABILITY-BASEL","KHAN H, 2025, INT J ENTREP BEHAV R"
"LI LY, 2023, SUSTAINABILITY-BASEL","KILENTHONG P, 2015, JOURNAL OF INTERNATIONAL MARKETING STRATEGY"
"LI LY, 2023, SUSTAINABILITY-BASEL","KORWATANASAKUL U, 2004, TRADE"
"LI LY, 2023, SUSTAINABILITY-BASEL","KREJCIE RV, 1970, EDUC PSYCHOL MEAS"
"LI LY, 2023, SUSTAINABILITY-BASEL","LEE JE, 2016, J BUS RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","MACROECONOMIC STRATEGY AND PLANNING DIVISION, 2022, THAI ECONOMIC OUTLOOK"
"LI LY, 2023, SUSTAINABILITY-BASEL","MAIR J, 2016, CURR ISSUES TOUR"
"LI LY, 2023, SUSTAINABILITY-BASEL","MCARTHUR AA, 1993, URBAN STUD"
"LI LY, 2023, SUSTAINABILITY-BASEL","MCCANN JE, 1984, ACAD MANAGE REV"
"LI LY, 2023, SUSTAINABILITY-BASEL","MILES MP, 2016, J STRATEG MARK"
"LI LY, 2023, SUSTAINABILITY-BASEL","MILLER R, 2004, RES TECHNOL MANAGE"
"LI LY, 2023, SUSTAINABILITY-BASEL","MONLLOR J, 2020, DISASTER PREV MANAG"
"LI LY, 2023, SUSTAINABILITY-BASEL","MORRIS MH, 2002, J MARKET THEORY PRAC"
"LI LY, 2023, SUSTAINABILITY-BASEL","MORRISH SC, 2020, J BUS RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","NOVELLI M, 2018, ANN TOURISM RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","NUVRIASARI A, 2022, QUAL-ACCESS SUCCESS"
"LI LY, 2023, SUSTAINABILITY-BASEL","NWANKWO CA, 2022, THE EVOLUTION FROM PRE-ACADEMIC MARKETING THOUGHT TO THE NEW PARADIGM OF ENTREPRENEURIAL MARKETING"
"LI LY, 2023, SUSTAINABILITY-BASEL","NWANKWO CA, 2020, INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP"
"LI LY, 2023, SUSTAINABILITY-BASEL","PARSONS M, 2018, CLIM DEV"
"LI LY, 2023, SUSTAINABILITY-BASEL","PRIDEAUX B, 2003, TOURISM MANAGE"
"LI LY, 2023, SUSTAINABILITY-BASEL","REDDY MV, 2020, ANN TOURISM RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","REZVANI M, 2014, INTERNATIONAL JOURNAL OF BASIC SCIENCES AND APPLIED RESEARCH"
"LI LY, 2023, SUSTAINABILITY-BASEL","RITCHIE BW, 2004, TOURISM MANAGE"
"LI LY, 2023, SUSTAINABILITY-BASEL","ROSE A, 2007, ENV HAZ"
"LI LY, 2023, SUSTAINABILITY-BASEL","ROSE A, 2013, INT J DISAST RISK RE"
"LI LY, 2023, SUSTAINABILITY-BASEL","RVSPK R, 2020, INTERNATIONAL JOURNAL OF ACADEMIC RESEARCH IN BUSINESS AND SOCIAL SCIENCES"
"LI LY, 2023, SUSTAINABILITY-BASEL","SADIKU-DUSHI N, 2019, J BUS RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","SARMA M, 2022, SUSTAINABILITY-BASEL"
"LI LY, 2023, SUSTAINABILITY-BASEL","SAUSER B, 2018, NAT HAZARDS"
"LI LY, 2023, SUSTAINABILITY-BASEL","SHETH JN, 2000, J ACAD MARKET SCI"
"LI LY, 2023, SUSTAINABILITY-BASEL","SIMMS C, 2022, IND MARKET MANAG"
"LI LY, 2023, SUSTAINABILITY-BASEL","SME, , THE OFFICE OF SMALL AND MEDIUM ENTERPRISES PROMOTION (OSMEP)"
"LI LY, 2023, SUSTAINABILITY-BASEL","STAFFORD K, 1999, FAM BUS REV"
"LI LY, 2023, SUSTAINABILITY-BASEL","SULLIVAN-TAYLOR B, 2011, INT J PROD RES"
"LI LY, 2023, SUSTAINABILITY-BASEL","SYAH AM, 2021, J. ENVIRON. MANAG. TOUR"
"LI LY, 2023, SUSTAINABILITY-BASEL","THEKKOOTE R, 2024, TQM J"
"LI LY, 2023, SUSTAINABILITY-BASEL","TOGNAZZO A, 2016, ENTREP REGION DEV"
"LI LY, 2023, SUSTAINABILITY-BASEL","TORRES AP, 2019, J CONTING CRISIS MAN"
"LI LY, 2023, SUSTAINABILITY-BASEL","TOSI HL, 1984, J MANAGE"
"LI LY, 2023, SUSTAINABILITY-BASEL","TSE ALAN C B, 2006, INT J HOSP MANAG"
"LI LY, 2023, SUSTAINABILITY-BASEL","VAN DE VEN AH, 1984, THE CONCEPT OF FIT IN CONTINGENCY THEORY: DTIC DOCUMENT"
"LI LY, 2023, SUSTAINABILITY-BASEL","VARGO SL, 2008, J ACAD MARKET SCI"
"LI LY, 2023, SUSTAINABILITY-BASEL","WEBB GR, 2002, ENVIRON HAZARDS-UK"
"LI LY, 2023, SUSTAINABILITY-BASEL","WHALEN PS, 2016, J STRATEG MARK"
"LI LY, 2023, SUSTAINABILITY-BASEL","WIDIASTINI NMA, 2023, INTERNATIONAL JOURNAL OF PROFESSIONAL BUSINESS REVIEW"
"LI LY, 2023, SUSTAINABILITY-BASEL","WILLIAMS TA, 2017, ACAD MANAG ANN"
"LI LY, 2023, SUSTAINABILITY-BASEL","WORLD BANK THAILAND ECONOMIC MONITOR, 2020, THAILAND IN THE TIME OF COVID-19"
"LI LY, 2023, SUSTAINABILITY-BASEL","WORLD BANK THAILAND ECONOMIC MONITOR, 2022, FISCAL POLICY FOR A RESILIENT AND EQUITABLE FUTURE"
"LI LY, 2023, SUSTAINABILITY-BASEL","WORLD BANK THAILAND ECONOMIC MONITOR, 2021, LIVING WITH COVID IN A DIGITAL WORLD"
"LI LY, 2023, SUSTAINABILITY-BASEL","YOSHIDA K, 2005, NAT HAZARDS REV"
"LI LY, 2023, SUSTAINABILITY-BASEL","YU-CHIN HUANG, 2008, JOURNAL OF TRAVEL TOURISM MARKETING"
"LI LY, 2023, SUSTAINABILITY-BASEL","ZAYED NM, 2022, SUSTAINABILITY-BASEL"
"LI LY, 2023, SUSTAINABILITY-BASEL","ZHANG Y, 2009, DISASTERS"
"LI LY, 2023, SUSTAINABILITY-BASEL","ZIKMUND WG, 2003, BUSINESS RES METHODS"
"MARIN A, 2023, J MARKET EDUC","ALLEN D, 2019, J MANAG EDUC"
"MARIN A, 2023, J MARKET EDUC","ALQAHTANI N, 2022, J RES MARK ENTREP"
"MARIN A, 2023, J MARKET EDUC","ALQAHTANI N, 2020, J BUS RES"
"MARIN A, 2023, J MARKET EDUC","ALVAREZ SA, 2007, STRATEG ENTREP J"
"MARIN A, 2023, J MARKET EDUC","AMBOS TC, 2010, ORGAN SCI"
"MARIN A, 2023, J MARKET EDUC","AMJAD T, 2020, J ENTREP EMERG ECON"
"MARIN A, 2023, J MARKET EDUC","AMJAD T, 2020, INT J MANAG EDUC-OXF"
"MARIN A, 2023, J MARKET EDUC","ATHAIDE GA, 2005, J MARKET EDUC"
"MARIN A, 2023, J MARKET EDUC","BARON RA, 2010, STRATEG ENTREP J"
"MARIN A, 2023, J MARKET EDUC","BENNIS WG, 2005, HARVARD BUS REV"
"MARIN A, 2023, J MARKET EDUC","BHATIA AK, 2020, ACAD MANAG LEARN EDU"
"MARIN A, 2023, J MARKET EDUC","BLANK S, 2020, 4 STEPS EPIPHANY SUC"
"MARIN A, 2023, J MARKET EDUC","BLANK S, 2013, HARVARD BUS REV"
"MARIN A, 2023, J MARKET EDUC","BOHNSACK R, 2019, BUS HORIZONS"
"MARIN A, 2023, J MARKET EDUC","BOULDING KE, 1956, MANAGE SCI"
"MARIN A, 2023, J MARKET EDUC","BROWN T, 2008, HARVARD BUS REV"
"MARIN A, 2023, J MARKET EDUC","BUNCH KJ, 2020, ACAD MANAG LEARN EDU"
"MARIN A, 2023, J MARKET EDUC","CANTAMESSA M, 2018, SUSTAINABILITY-BASEL"
"MARIN A, 2023, J MARKET EDUC","CARTER WR, 2019, J MANAG EDUC"
"MARIN A, 2023, J MARKET EDUC","CHARNESS N, 1996, ROAD TO EXCELLENCE"
"MARIN A, 2023, J MARKET EDUC","CLAPP-SMITH R, 2019, J MANAG EDUC"
"MARIN A, 2023, J MARKET EDUC","CLARYSSE B, 2015, A LOOK INSIDE ACCELERATORS: BUILDING BUSINESSES"
"MARIN A, 2023, J MARKET EDUC","COOPER RG, 2002, RES TECHNOL MANAGE"
"MARIN A, 2023, J MARKET EDUC","DIENSBERG C, 2008, CONTRIB MANAG SCI"
"MARIN A, 2023, J MARKET EDUC","EESLEY CE, 2021, STRATEGIC MANAGE J"
"MARIN A, 2023, J MARKET EDUC","EISENMANN T, 2021, WHY START UPS FAIL I"
"MARIN A, 2023, J MARKET EDUC","ENGEL Y, 2017, J BUS VENTURING"
"MARIN A, 2023, J MARKET EDUC","ERICSSON KA, 1996, ROAD EXCELLENCE ACQU"
"MARIN A, 2023, J MARKET EDUC","ETZKOWITZ H, 2000, RES POLICY"
"MARIN A, 2023, J MARKET EDUC","FELIN T, 2020, LONG RANGE PLANN"
"MARIN A, 2023, J MARKET EDUC","FESTEL G, 2015, INT J INNOV MANAG"
"MARIN A, 2023, J MARKET EDUC","FISHER G, 2020, J MANAGE STUD"
"MARIN A, 2023, J MARKET EDUC","GANS JS, 2019, STRATEGIC MANAGE J"
"MARIN A, 2023, J MARKET EDUC","GARDNER DM, 1994, MARKETING AND ENTREPRENEURSHIP: RESEARCH IDEAS AND OPPORTUNITIES"
"MARIN A, 2023, J MARKET EDUC","GIBB A, 1996, BRIT J MANAGE"
"MARIN A, 2023, J MARKET EDUC","GILMORE A, 2020, J BUS RES"
"MARIN A, 2023, J MARKET EDUC","GOLDRATT EM, 1994, IT'S NOT LUCK"
"MARIN A, 2023, J MARKET EDUC","GONZALEZ-URIBE J, 2018, REV FINANC STUD"
"MARIN A, 2023, J MARKET EDUC","HAGG G, 2020, INT J ENTREP BEHAV R"
"MARIN A, 2023, J MARKET EDUC","HILLS G, 2010, INT J ENTREPRENEURSHIP INNOV MANAGE"
"MARIN A, 2023, J MARKET EDUC","HILLS GE, 2013, ENTREP RES J"
"MARIN A, 2023, J MARKET EDUC","HISRICH RD, 2018, ENTREPRENEURIAL MARKETING"
"MARIN A, 2023, J MARKET EDUC","HISRICH RD, 1992, J BUSINESS IND MARKE"
"MARIN A, 2023, J MARKET EDUC","HOLZNER B, 1967, SOCIOL QUART"
"MARIN A, 2023, J MARKET EDUC","HOPPE M, 2016, SMALL BUS ECON"
"MARIN A, 2023, J MARKET EDUC","HUANG-SAAD A, 2017, J TECHNOL TRANSFER"
"MARIN A, 2023, J MARKET EDUC","JOLLY VIJAYK, 1997, COMMERCIALIZING NEW"
"MARIN A, 2023, J MARKET EDUC","JONES-EVANS D, 2000, EDUCATION AND TRAINING"
"MARIN A, 2023, J MARKET EDUC","KAANDORP M, 2020, ENTREP THEORY PRACT"
"MARIN A, 2023, J MARKET EDUC","KAKATI M, 2003, TECHNOVATION"
"MARIN A, 2023, J MARKET EDUC","KIRCHBERGER MA, 2016, J TECHNOL TRANSFER"
"MARIN A, 2023, J MARKET EDUC","KRAUS S, 2010, INT J ENTREPRENEURSHIP INNOV MANAGE"
"MARIN A, 2023, J MARKET EDUC","LADD T, 2016, HARVARD BUSINESS REVIEW DIGITAL ARTICLES"
"MARIN A, 2023, J MARKET EDUC","LAPINA I, 2022, EDUC TRAIN"
"MARIN A, 2023, J MARKET EDUC","LAZLO E, 1972, SYSTEMS VIEW WORLD"
"MARIN A, 2023, J MARKET EDUC","LEATHERBEE M, 2020, STRATEG ENTREP J"
"MARIN A, 2023, J MARKET EDUC","LLOYD R, 2019, HIGH EDUC SKILL WORK"
"MARIN A, 2023, J MARKET EDUC","LODISH LM, 2001, ENTREPRENEURIAL MARKETING. LESSONS FROM WHARTON'S PIONEERING MBA COURSE"
"MARIN A, 2023, J MARKET EDUC","LOPES JM, 2021, J RES MARK ENTREP"
"MARIN A, 2023, J MARKET EDUC","LUTHJE C, 2002, EUROPEAN ACAD MANAGE"
"MARIN A, 2023, J MARKET EDUC","MAGRETTA J, 2002, HARVARD BUS REV"
"MARIN A, 2023, J MARKET EDUC","MAINPRIZE B, 2003, J PRIV EQUITY"
"MARIN A, 2023, J MARKET EDUC","MANIMALA M J, 2017, ENTREPRENEURSHIP EDUCATION"
"MARIN A, 2023, J MARKET EDUC","MARKHAM SK, 2002, RES TECHNOL MANAGE"
"MARIN A, 2023, J MARKET EDUC","MCGRATH RG, 1999, ACAD MANAGE REV"
"MARIN A, 2023, J MARKET EDUC","MCGRATH RG, 2010, LONG RANGE PLANN"
"MARIN A, 2023, J MARKET EDUC","MCKENDRICK J, 2017, FORBES"
"MARIN A, 2023, J MARKET EDUC","MERTON ROBERTK, 1957, SOCIAL THEORY AND SOCIAL STRUCTURE"
"MARIN A, 2023, J MARKET EDUC","MINTZBERG H, 2004, MANAGERS NOT MBAS HA"
"MARIN A, 2023, J MARKET EDUC","MIT/SLOAN, 2023, US"
"MARIN A, 2023, J MARKET EDUC","MITCHELL JR, 2021, J BUS VENTURING"
"MARIN A, 2023, J MARKET EDUC","MITCHELL JR, 2012, ADV ENTREP FIRM EMER"
"MARIN A, 2023, J MARKET EDUC","MITCHELL RK, 2015, THE OXFORD HANDBOOK OF CREATIVITY"
"MARIN A, 2023, J MARKET EDUC","MITCHELL RK, 1995, SIMULAT GAMING"
"MARIN A, 2023, J MARKET EDUC","MITCHELL RK, 1997, ACAD MANAGE REV"
"MARIN A, 2023, J MARKET EDUC","MITCHELL RK, 2005, ADV ENTREP FIRM EMER"
"MARIN A, 2023, J MARKET EDUC","MITCHELL RK, 2014, ANN ENTREP EDUC"
"MARIN A, 2023, J MARKET EDUC","MOLNER S, 2019, J MARKETING"
"MARIN A, 2023, J MARKET EDUC","MORRIS MH, 2002, J MARKET THEORY PRAC"
"MARIN A, 2023, J MARKET EDUC","MUKESH HV, 2020, STUD HIGH EDUC"
"MARIN A, 2023, J MARKET EDUC","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY, 2022, WORK TOG GET TECHN M"
"MARIN A, 2023, J MARKET EDUC","NELSON AJ, 2014, J TECHNOL TRANSFER"
"MARIN A, 2023, J MARKET EDUC","NETLAND TH, 2020, J MANAG EDUC"
"MARIN A, 2023, J MARKET EDUC","NIKOLOVA N, 2017, J MANAG EDUC"
"MARIN A, 2023, J MARKET EDUC","NONET G, 2016, J BUS ETHICS"
"MARIN A, 2023, J MARKET EDUC","O'CONNOR A, 2013, J BUS VENTURING"
"MARIN A, 2023, J MARKET EDUC","OSTERWALDER A, 2013, BUSINESS MODEL GENERATION - CANVAS"
"MARIN A, 2023, J MARKET EDUC","OSTERWALDER A, 2014, VALUE PROPOSITION DE"
"MARIN A, 2023, J MARKET EDUC","OYEDELE A, 2023, J MARKET EDUC"
"MARIN A, 2023, J MARKET EDUC","PACO A, 2017, INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP"
"MARIN A, 2023, J MARKET EDUC","PARVATIYAR A, 2021, AMS REVIEW"
"MARIN A, 2023, J MARKET EDUC","PATEL PC, 2021, IND MARKET MANAG"
"MARIN A, 2023, J MARKET EDUC","PEARCE DD, 2020, BUS HORIZONS"
"MARIN A, 2023, J MARKET EDUC","PITTAWAY L, 2009, ACTION LEARN"
"MARIN A, 2023, J MARKET EDUC","POLITIS D, 2005, ENTREP THEORY PRACT"
"MARIN A, 2023, J MARKET EDUC","RIES ERIC, 2011, THE LEAN STARTUP"
"MARIN A, 2023, J MARKET EDUC","RITTER T, 2022, HARVARD BUS REV"
"MARIN A, 2023, J MARKET EDUC","SA E, 2022, J RES MARK ENTREP"
"MARIN A, 2023, J MARKET EDUC","SAN TAN S, 2006, EDUC TRAIN"
"MARIN A, 2023, J MARKET EDUC","SANTOS FM, 2009, ACAD MANAGE J"
"MARIN A, 2023, J MARKET EDUC","SHANKAR RK, 2020, TECHNOVATION"
"MARIN A, 2023, J MARKET EDUC","SHEPHERD DA, 2021, ENTREP THEORY PRACT"
"MARIN A, 2023, J MARKET EDUC","SI S, 2023, TECHNOVATION"
"MARIN A, 2023, J MARKET EDUC","SIEGEL D, 2009, ACAD MANAG LEARN EDU"
"MARIN A, 2023, J MARKET EDUC","SMITH AMJ, 2017, CONT ISS ENTREP RES"
"MARIN A, 2023, J MARKET EDUC","STANFORD/LEAD, 2023, US"
"MARIN A, 2023, J MARKET EDUC","STENARD BS, 2023, ENTREPRENEURSHIP EDUCATION AND PEDAGOGY"
"MARIN A, 2023, J MARKET EDUC","STOKES DAVID, 2010, INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND INNOVATION MANAGEMENT"
"MARIN A, 2023, J MARKET EDUC","STOKES D, 2000, J RES MARKETING ENTR"
"MARIN A, 2023, J MARKET EDUC","SUSHEELA, 2020, LAB MARK JOURN INN"
"MARIN A, 2023, J MARKET EDUC","TAYLOR DW, 2004, EDUC TRAIN"
"MARIN A, 2023, J MARKET EDUC","TAYLOR DW, 2008, INT J ENTREP BEHAV R"
"MARIN A, 2023, J MARKET EDUC","THOMAS L, 2021, ACAD MANAG LEARN EDU"
"MARIN A, 2023, J MARKET EDUC","TSANG EWK, 2014, INT J MANAG REV"
"MARIN A, 2023, J MARKET EDUC","USLAY C, 2009, J RES MARK ENTREP"
"MARIN A, 2023, J MARKET EDUC","VON BERTALANFFY LLUDWIG, 1968, GEN SYSTEM THEORY FD"
"MARIN A, 2023, J MARKET EDUC","WESTGREN R, 2019, STRATEG ENTREP J"
"MARIN A, 2023, J MARKET EDUC","WHALEN P, 2016, J STRATEG MARK"
"MARIN A, 2023, J MARKET EDUC","WINKLER C, 2015, INT J ENTREPRENEURSH"
"MARIN A, 2023, J MARKET EDUC","WORTHINGTON S L S, 2022, J MARKET EDUC"
"MARIN A, 2023, J MARKET EDUC","WYNNE M, 2016, LAB TO MARKET COMMER"
"MARIN A, 2023, J MARKET EDUC","YANG XM, 2019, SMALL BUS ECON"
"MARIN A, 2023, J MARKET EDUC","YOUTIE J, 2016, J TECHNOL TRANSFER"
"HOMSI D, 2020, INNOV MARKET","ABDULLAH S, 2017, INTERNATIONAL REVIEW OF MANAGEMENT AND MARKETING"
"HOMSI D, 2020, INNOV MARKET","BEHRAM NK, 2014, INTERNATIONAL JOURNAL OF BUSINESS AND SOCIAL SCIENCE"
"HOMSI D, 2020, INNOV MARKET","BETTIOL M, 2012, INT ENTREP MANAG J"
"HOMSI D, 2020, INNOV MARKET","CADOGAN JW, 2012, INT MARKET REV"
"HOMSI D, 2020, INNOV MARKET","CHIRICO F, 2010, INT SMALL BUS J"
"HOMSI D, 2020, INNOV MARKET","DIMITRATOS P, 2012, INT BUS REV"
"HOMSI D, 2020, INNOV MARKET","EGGERS F, 2012, INT ENTREP MANAG J"
"HOMSI D, 2020, INNOV MARKET","ENGELEN A, 2014, J SMALL BUS MANAGE"
"HOMSI D, 2020, INNOV MARKET","EROGLU O, 2011, INTERNATIONAL JOURNAL OF BUSINESS AND SOCIAL SCIENCE"
"HOMSI D, 2020, INNOV MARKET","FIORE AM, 2013, JOURNAL OF MARKETING DEVELOPMENT COMPETITIVENESS"
"HOMSI D, 2020, INNOV MARKET","FRANCO M, 2014, J SMALL BUS ENTERP D"
"HOMSI D, 2020, INNOV MARKET","HACIOGLU G, 2012, PROCD SOC BEHV"
"HOMSI D, 2020, INNOV MARKET","HALLBACK J, 2013, INT BUS REV"
"HOMSI D, 2020, INNOV MARKET","HAQUE A A, 2019, JOMOR"
"HOMSI D, 2020, INNOV MARKET","HILLS G, 2011, JOURNAL OF SMALL BUSINESS AND ENTREPRENEURSHIP"
"HOMSI D, 2020, INNOV MARKET","HOQUE AMM, 2019, ACCOUNTING"
"HOMSI D, 2020, INNOV MARKET","IONITA D, 2012, MANAGEMENT MARKETING"
